"Item","Sentence","MeanEmpirical","MeanPredictedVector","MeanPredictedVectorPred","MeanPredictedFixed","MeanPredictedFV","MeanPredictedFVP"
"39049:23","in the winter time i usually plant some pansies in there,",2.2,3.49068221449779,2.6752700350941,3.39707220624422,3.63240380608812,2.70134588798307
"39130:54","so. i think it  would be nice to just go out and pick some tomatoes off the porch.",5.1,3.87919536117908,4.67751797230133,3.2609808774389,3.2423855024584,4.45929921204625
"39190:38","i'd love  to have, have some animals.",4,3.6773865597214,3.54290552380367,3.34019989764173,3.31787889012455,3.43989102954042
"39408:26","and then i mix up, uh, some cream cheese and a little bit of amaretta wi-, and some cool whip,",3.1,2.13878752291307,2.85198194299092,2.90200032879868,2.24208679968313,2.78128661789491
"39625:37","sliced tomatoes and then green pepper strips, just over it, and some red onion slices, and just a little bit of, um, basil, and then a little italian dressing over it.",3.7,3.27717691646138,3.08173903541345,3.10190796321492,2.86341049047913,2.99421608997389
"39653:15","and you can put some cucumber slices on too.",2.9,4.00111484150377,2.98438172641373,2.66464683886276,3.00909892805701,2.84870361031886
"39753:27","cause, we have some, some local ones.",3.5,3.98331443331428,2.9765266487328,3.77447447606981,4.10230590517728,3.05936563867437
"39986:52","they didn't have, they didn't have  to go through some tough games during the year",3.5,4.15300857559315,3.54362688810552,3.76611121555936,3.98806520978691,3.58513410803142
"4008:21","he did, well, in some of the later movies",5.4,5.04831654981217,5.7160913087228,4.93258270064765,5.34145504499823,5.77913013079987
"40634:72","she gets home visitations by the s-, mumblex i don't know, the state boards, i guess, some of them and then some by the association,",4,4.53885259331752,4.15307677279233,4.8233791821492,5.00969069799547,4.26874441492923
"40694:58","and he just really missed  being able  to be by himself, and having some peace and quiet",2,2.46121949516903,2.50536906008209,2.913908093962,2.08234087115096,2.46343038081751
"40705:25","we all need that time, just some quiet time  to wind down from the day .",1.5,2.46788296121192,2.01600373451545,2.52475978799034,1.72821171090281,1.95393675684775
"40951:7","and some of those other places i wouldn't have.",5,5.20041071987596,4.77192648482513,4.48462813263222,5.30559214367153,4.8704067327786
"41388:61","i think there was four or five different people, that  would call, you know, some of them, if they didn't have their addresses and all on them,",5.2,4.58613407896927,5.72458805963425,4.91952081329273,5.19191851289713,5.72006099218719
"41566:22","i just remember they had some funny stories,",1.9,2.2430623409485,1.90706729469678,3.02635873512523,2.11326327297157,1.93054224800201
"41573:26","but then usually when you find out some information from like your parents , then you can find out from, you know, you can find somebody else that  can tell you something else about these,",3.6,4.12561221441387,4.1772589773271,3.8020479237698,4.03174133754469,4.11996293269013
"41717:66","well i feel like too, on the job, when, you know, there's men around and some of the managers are men , you just, you know, you don't want them looking at your legs necessarily.",6,4.4802483702761,5.405339840274,5.3298649646483,5.33360692459175,5.38894288044856
"42132:18","the same thing goes with some of these insanity pleas, you know.",4.3,4.49753347122148,4.37866066909861,4.37471556776131,4.56236202349392,4.42777349362037
"42149:6","some of these plea bargains and all this kind of stuff that they do , it's just, it just gets out of hand,",5.6,4.0599717493435,5.72930463054672,4.80691402928367,4.52903047024264,5.74364880283961
"42183:38","uh, i can't remember what the town was , some little area.",1.7,3.03575581870799,2.39591704571367,4.2912850900133,3.49564644848221,2.67220732267285
"42470:35","but somewhere we've got  to come up with some money to build,  to build more, you know, and keep these people in them, you know.",2.5,3.2099829570452,2.58777812737945,3.27677296288095,3.18212902416634,2.54128984619311
"42623:15","i mean, some of these saturday night specials that these companies put  out, that  are, pie-, i mean, they're are",6.1,4.556629011066,5.62723331031494,4.97708261318521,5.13820361965254,5.77075319227353
"42645:119","i mean, there are a lot of kids who when they're ten   look like they're twelve, or fourteen or, and, and, especially some of the minority children. whether, you know a racist or not,",5.9,4.84990277137822,5.38552661150188,4.91699893182673,5.38699000903292,5.51977695741678
"42653:25","and, and if some of them are doing something that they shouldn't be  and then they have one of those toy guns in their hands",5.3,4.66372084709622,5.67912866920229,4.82269917725572,5.08548917369692,5.62835908513473
"43046:79","it would be an interesting, it  would be even more interesting you, you to be some of these people who  are at the other end of the spectrum.",4,4.61078200909312,5.47336941059968,4.70913983091065,4.47863667516321,5.50017510473836
"43407:11","i know some friends who  went  to see it.",4.2,3.81978651804283,3.89917649798973,3.03866742344044,3.41123329069802,3.78147015668758
"43559:43","you wonder how in the world they ever got them to do some of these things .",4.5,4.85782672132153,4.99366739763331,5.14006127542474,5.06406407963219,5.031652634391
"43642:11","what are some other ones i've seen  lately .",2.1,4.04876559026358,2.4046113737711,3.37933869283158,3.93833715658634,2.46761474833965
"43673:87","i just go  to be entertained  and and not really interested in some of the, like the terminator or some of the schwarzenegger stuff.",2.9,4.5146817059339,2.77229349231367,4.53374618650104,4.55626109226107,2.98469200984281
"43815:11","there's some nice stuff  over there to see .",2.6,1.98768432891648,2.44165649004697,3.08601801664421,2.54313095843625,2.44134340022445
"43837:14","here's  some rocks sitting out in the middle of a field.",3.4,5.1496031936447,3.48199924881073,3.40511665061911,3.86183712611444,3.30431749813282
"43900:8","probably some of them did.",5.8,5.47006579414782,6.52223837009821,5.65867780733456,5.62739247200895,6.53047828673151
"44033:5","some of the home builders are,",5.2,5.63757794967842,4.96683327094488,4.87887897202269,5.1002237538653,5.24584776386381
"44119:16","so we still have some of that trim work to do  because we put it off all this time,",5.2,3.87606371726219,5.19556261275531,4.89183498517896,4.54285044035522,5.32911174384899
"4457:24","so, there must be something to some of them.",5.5,4.23204932851775,5.50184980791649,4.64131181152621,4.45212843272236,5.49177457632989
"44694:37","uh, and, and, you know, some people might not believe that",5.3,4.58655267909744,5.84391501381829,4.6598019137042,4.79627745403159,5.74181761895488
"4489:44","and, uh, so it's had that orientation for quite some time.",2.1,3.08592489516193,2.43009838919885,4.78343796723559,4.20865279745949,2.79140037120094
"4490:19","um, there's been some progressive medical schools  out here, that  have taken that approach.",4.7,3.27842584835156,4.64522237087665,3.16007174067459,3.47627925774958,4.48959924182338
"44903:37","and ma-, maybe let them have some mock, i mean uh, you know elections and stuff and vote for different people in their classes and start  really young.",2,4.35923102486045,3.4634628565491,3.31336458439026,3.67835310823973,3.40189707802962
"44939:18","and people are finally taking some action against it.",1.9,3.76549191053325,2.20613027059395,2.7343797000462,2.86699282824973,2.12329993415325
"44952:36","i mean, i'm sure you heard about some of ours.",5.1,4.98972879279682,5.42109676865932,4.62776630799472,5.08014888700538,5.41134197368903
"45036:13","and you have some success and want  to go on  learning and continue  learning, uh and not wait until they're in high school",3,3.51652819108085,3.25386528754371,3.50668384706804,3.51648711268092,3.20725913948317
"45067:40","and, okay, this, this candidate tells you some things that  are going  to happen",3.9,3.22543086327513,3.71844981331683,3.42950260888475,3.28945418640931,3.74430341471054
"45071:17","and this candidate tells you some things.",4.6,3.18531094395747,4.5333391338118,3.50634017137179,3.06146839105009,4.39624269327916
"45097:7","now some people object during primaries,  having  to declare a party, whether republican or democrat",6.1,3.41139894427284,5.61260892066513,4.49127913386223,4.3137238104633,5.52616256722583
"45110:199","and, uh, i do think more needs  to be done  along that line to help to, uh, teach the people, uh, uh, everyone, uh, more about what  is going on with voting and with nonvoting. so that, uh, we can make, they're making some more intelligent decisions.",2.4,3.53783361048526,2.31262356731006,3.30061907503067,3.10314991155985,2.34904200257142
"4528:7","and some of them fizzled out",6.6,4.22098544065714,6.24770797411271,5.0626594952606,4.79889433463487,6.13850694681848
"4529:7","and some of them were disastrous",6.2,5.82571929581497,6.58867733434506,5.76785974617263,5.761864540851,6.55192424949609
"456:25","um, but still, it gives it some variety.",2.4,3.35450805701855,2.4012465493397,3.20483802134636,3.04709331534986,2.40237968475869
"45790:32","now, they've been able  to get some good players and come around",3.2,2.98519901798598,3.05549583129452,3.43121229831201,2.87498541042184,3.06982430762643
"46132:24","if you get  to watch some of these,",5.2,5.3481332311508,5.63143498646501,5.26098753190672,5.21970719937437,5.66949451100554
"46244:16","some, some places do have guard gates that you have  to get through , or electronic access gates and things like that.",5.8,3.56707770249775,5.41589041725445,5.06808982679025,4.68926532939807,5.45423871321742
"46328:7","and some of those people, they don't deserve  to be let  loose.",5.6,4.95769793196458,5.49297176365115,5.87971343726359,5.61163488145108,5.68814746050314
"46373:50","sometimes when you lose someone that you really love  , you do some crazy things",2.4,3.94204705225912,2.93507414949869,3.25516775099526,3.21050105967428,2.92978316155582
"46441:47","i went to the far east, uh, back in october  to do some training for t i",3,3.91834018331382,3.45068160660568,3.64457741256663,3.45140294505009,3.37992541716446
"46446:10","uh, some of those countries were so safe, it was unreal.",4.8,5.17334320881797,5.57619757225647,5.60088076937764,5.84233092916011,5.63497390159816
"46609:15","and especially not in some of these big cities,",4.6,5.22603691304815,5.19019108553092,4.66700033917285,5.25300388680919,5.27440444160184
"46965:16","but supposedly they have some real wood built in to like the clutch and all this and the steering wheel,",3.5,2.96394591190271,2.65659359021511,4.05985155462381,3.38531342481679,2.8499492375036
"47147:12","and there's some real nice ones in arkansas.",1.8,2.36196949215184,2.25806606322862,3.59108869008389,3.14737174559955,2.37627239482583
"47182:40","so, i'd go up somewhere and camp overnight and then do some rafting.",1.7,2.68468984862914,2.25638845336179,3.56614676783634,3.39366426965874,2.3341247547589
